path,links,title
/engpaul/FLA/1888-89.html,3/3,England 1888/89
/engpaul/FLA/1889-90.html,4/3,England 1889/90
/engpaul/FLA/1890-91.html,4/3,England 1890/91
/engpaul/FLA/1891-92.html,4/3,England 1891/92
/engpaul/FLA/1892-93.html,4/3,England 1892/93
/engpaul/FLA/1893-94.html,4/3,England 1893/94
/engpaul/FLA/1894-95.html,4/3,England 1894/95
/engpaul/FLA/1895-96.html,4/4,England 1895/96
/engpaul/FLA/1896-97.html,4/4,England 1896/97
/engpaul/FLA/1897-98.html,4/4,England 1897/98
/engpaul/FLA/1898-99.html,4/4,England 1898/99
/engpaul/FLA/1899-00.html,4/4,England 1899/00
/engpaul/FLA/1900-01.html,4/4,England 1900/01
/engpaul/FLA/1901-02.html,4/4,England 1901/02
/engpaul/FLA/1902-03.html,4/4,England 1902/03
/engpaul/FLA/1903-04.html,4/3,England 1903/04
/engpaul/FLA/1904-05.html,4/4,England 1904/05
/engpaul/FLA/1905-06.html,4/4,England 1905/06
/engpaul/FLA/1906-07.html,4/4,England 1906/07
/engpaul/FLA/1907-08.html,4/4,England 1907/08
/engpaul/FLA/1908-09.html,4/4,England 1908/09
/engpaul/FLA/1909-10.html,4/4,England 1909/10
/engpaul/FLA/1910-11.html,4/4,England 1910/11
/engpaul/FLA/1911-12.html,4/4,England 1911/12
/engpaul/FLA/1912-13.html,4/4,England 1912/13
/engpaul/FLA/1913-14.html,4/4,England 1913/14
/engpaul/FLA/1914-15.html,4/4,England 1914/15
/engpaul/FLA/1919-20.html,4/4,England 1919/20
/engpaul/FLA/1920-21.html,4/4,England 1920/21
/engpaul/FLA/1921-22.html,4/4,England 1921/22
/engpaul/FLA/1922-23.html,4/4,England 1922/23
/engpaul/FLA/1923-24.html,4/4,England 1923/24
/engpaul/FLA/1924-25.html,4/4,England 1924/25
/engpaul/FLA/1925-26.html,4/3,England 1925/26
/engpaul/FLA/1926-27.html,4/4,England 1926/27
/engpaul/FLA/1927-28.html,4/4,England 1927/28
/engpaul/FLA/1928-29.html,4/4,England 1928/29
/engpaul/FLA/1929-30.html,4/4,England 1929/30
/engpaul/FLA/1930-31.html,4/4,England 1930/31
/engpaul/FLA/1931-32.html,4/4,England 1931/32
/engpaul/FLA/1932-33.html,4/4,England 1932/33
/engpaul/FLA/1933-34.html,4/4,England 1933/34
/engpaul/FLA/1934-35.html,4/4,England 1934/35
/engpaul/FLA/1935-36.html,4/4,England 1935/36
/engpaul/FLA/1936-37.html,4/4,England 1936/37
/engpaul/FLA/1937-38.html,4/5,England 1937/38
/engpaul/FLA/1938-39.html,4/3,England 1938/39
/engpaul/FLA/1939-40.html,0/2,Football Statistics Archive
/engpaul/FLA/1946-47.html,0/1,Football Statistics Archive
/engpaul/FLA/1947-48.html,0/1,Football Statistics Archive
/engpaul/FLA/1948-49.html,0/1,Football Statistics Archive
/engpaul/FLA/1949-50.html,0/1,Football Statistics Archive
/engpaul/FLA/1950-51.html,0/1,Football Statistics Archive
/engpaul/FLA/1951-52.html,0/1,Football Statistics Archive
/engpaul/FLA/1952-53.html,0/2,Football Statistics Archive
/engpaul/FLA/1953-54.html,4/1,England 1953/54
